Order_ID,Order_Date,Customer_ID,Customer_Name,City,Category,Sub_Category,Product_ID,Product_Name,Quantity,Price,Discount,Revenue,Profit,Payment_Method
ORD2493,2024-09-14,CUST873,Kunal,Mumbai,Clothing,Jacket,PROD7852,Jacket 13,3,2905.42,0.13,7583.15,1464.56,COD
ORD2494,2024-05-09,CUST377,Sanya,Kolkata,Home,Table,PROD8410,Table 30,5,28257.49,0.17,117268.58,18467.0,COD
ORD2495,2023-11-14,CUST907,Aarav,Jaipur,Electronics,Tablet,PROD1010,Tablet 41,2,42194.8,0.09,76794.54,18503.97,COD
ORD2496,2024-04-27,CUST534,Vivaan,Hyderabad,Accessories,Bag,PROD5183,Bag 35,4,42788.47,0.03,166019.26,25816.0,Netbanking
ORD2497,2024-08-06,CUST269,Kabir,Chennai,Clothing,Jacket,PROD4990,Jacket 7,2,36201.89,0.24,55026.87,2859.52,COD
ORD2498,2023-08-29,CUST650,Vivaan,Hyderabad,Accessories,Sunglasses,PROD5273,Sunglasses 46,5,33641.69,0.19,136248.84,36021.42,Netbanking
ORD2499,2023-03-18,CUST786,Kunal,Bangalore,Accessories,Belt,PROD4448,Belt 41,3,9646.58,0.22,22573.0,5166.16,Credit Card
ORD2500,2023-12-05,CUST731,Meera,Ahmedabad,Home,Chair,PROD2603,Chair 3,3,9210.95,0.13,24040.58,1465.79,COD
ORD2501,2023-06-23,CUST809,Arjun,Lucknow,Accessories,Watch,PROD5289,Watch 17,3,30048.41,0.04,86539.42,15408.09,Netbanking
ORD2502,2024-09-20,CUST425,Rahul,Delhi,Home,Lamp,PROD7911,Lamp 9,3,45743.36,0.06,128996.28,22067.21,COD
ORD2503,2023-07-15,CUST981,Ananya,Lucknow,Clothing,T-Shirt,PROD1042,T-Shirt 47,2,18659.45,0.11,33213.82,4353.67,Netbanking
ORD2504,2024-11-23,CUST193,Vivaan,Mumbai,Accessories,Watch,PROD5341,Watch 46,2,10358.42,0.29,14708.96,4095.87,Credit Card
ORD2505,2024-02-10,CUST103,Kunal,Pune,Accessories,Sunglasses,PROD7572,Sunglasses 41,4,45764.96,0.04,175737.45,51671.86,Credit Card
ORD2506,2023-04-23,CUST911,Isha,Lucknow,Accessories,Bag,PROD4267,Bag 48,2,11976.29,0.2,19162.06,1560.12,COD
ORD2507,2024-10-23,CUST893,Vivaan,Bangalore,Accessories,Watch,PROD7577,Watch 22,1,3704.53,0.13,3222.94,936.44,Credit Card
ORD2508,2024-02-25,CUST780,Isha,Ahmedabad,Electronics,Headphones,PROD6470,Headphones 24,3,21266.9,0.12,56144.62,7906.63,Credit Card
ORD2509,2024-04-11,CUST678,Sneha,Jaipur,Clothing,Jeans,PROD2344,Jeans 12,3,26085.21,0.13,68082.4,10607.4,UPI
ORD2510,2024-07-16,CUST716,Meera,Hyderabad,Clothing,Shoes,PROD2317,Shoes 46,1,40486.55,0.0,40486.55,6768.69,Credit Card
ORD2511,2023-11-06,CUST165,Isha,Mumbai,Home,Chair,PROD4285,Chair 30,3,26766.52,0.21,63436.65,18451.6,Credit Card
ORD2512,2024-02-10,CUST885,Kunal,Mumbai,Home,Chair,PROD2799,Chair 36,4,24992.14,0.1,89971.7,13608.71,COD
ORD2513,2024-03-25,CUST829,Ananya,Hyderabad,Electronics,Smartwatch,PROD5780,Smartwatch 28,2,27262.72,0.06,51253.91,6118.85,COD
ORD2514,2023-07-13,CUST688,Isha,Mumbai,Clothing,Shoes,PROD9529,Shoes 33,4,37591.06,0.05,142846.03,39087.29,COD
ORD2515,2024-04-30,CUST935,Rohan,Mumbai,Home,Table,PROD9264,Table 23,4,12434.03,0.08,45757.23,4557.08,UPI
ORD2516,2023-05-09,CUST537,Meera,Chennai,Accessories,Bag,PROD2774,Bag 10,3,19677.04,0.13,51357.07,2779.36,Netbanking
ORD2517,2024-09-18,CUST445,Aditi,Jaipur,Accessories,Bag,PROD5408,Bag 25,1,21352.58,0.22,16655.01,2332.1,COD
ORD2518,2024-01-09,CUST759,Sanya,Hyderabad,Electronics,Smartphone,PROD7096,Smartphone 45,4,37758.25,0.04,144991.68,14379.64,Credit Card
ORD2519,2024-03-26,CUST675,Diya,Hyderabad,Clothing,Shoes,PROD6013,Shoes 47,3,34050.18,0.21,80698.93,12086.97,UPI
ORD2520,2024-03-19,CUST966,Aditi,Delhi,Accessories,Sunglasses,PROD3534,Sunglasses 20,3,48118.14,0.23,111152.9,27961.4,Credit Card
ORD2521,2023-06-11,CUST774,Rahul,Jaipur,Home,Curtains,PROD3543,Curtains 37,3,36297.34,0.21,86024.7,16460.81,COD
ORD2522,2023-11-24,CUST982,Kabir,Lucknow,Home,Mattress,PROD8334,Mattress 40,1,33141.88,0.27,24193.57,2162.29,Netbanking
ORD2523,2024-11-26,CUST394,Vivaan,Kolkata,Home,Lamp,PROD6392,Lamp 14,3,13789.72,0.04,39714.39,10214.28,UPI
ORD2524,2024-07-11,CUST798,Aditi,Jaipur,Accessories,Sunglasses,PROD9966,Sunglasses 44,1,46470.52,0.29,32994.07,5489.97,Netbanking
ORD2525,2023-11-08,CUST415,Sanya,Mumbai,Accessories,Belt,PROD1960,Belt 26,1,24560.28,0.25,18420.21,4629.84,Netbanking
ORD2526,2023-12-29,CUST686,Kunal,Hyderabad,Clothing,T-Shirt,PROD5546,T-Shirt 27,2,37355.69,0.19,60516.22,14293.96,COD
ORD2527,2024-04-06,CUST159,Rahul,Delhi,Home,Chair,PROD1512,Chair 13,5,44223.96,0.14,190163.03,44507.69,COD
ORD2528,2024-09-17,CUST652,Arjun,Ahmedabad,Accessories,Wallet,PROD4221,Wallet 25,2,6364.49,0.0,12728.98,2182.9,Credit Card
ORD2529,2023-03-11,CUST695,Isha,Ahmedabad,Electronics,Smartphone,PROD4861,Smartphone 39,4,37132.73,0.29,105456.95,12922.75,Netbanking
ORD2530,2023-11-02,CUST187,Diya,Kolkata,Electronics,Laptop,PROD9169,Laptop 30,4,43693.45,0.08,160791.9,42319.3,Credit Card
ORD2531,2024-09-15,CUST763,Rohan,Delhi,Accessories,Belt,PROD3894,Belt 18,3,26798.16,0.08,73962.92,5939.68,COD
ORD2532,2024-04-15,CUST684,Kabir,Hyderabad,Clothing,Jacket,PROD4173,Jacket 29,1,46143.64,0.04,44297.89,11999.3,Credit Card
ORD2533,2023-03-20,CUST356,Aarav,Jaipur,Electronics,Smartphone,PROD3337,Smartphone 24,2,36609.2,0.3,51252.88,13135.03,Credit Card
ORD2534,2024-12-15,CUST351,Arjun,Ahmedabad,Accessories,Wallet,PROD7703,Wallet 46,2,40213.88,0.04,77210.65,14954.68,Netbanking
ORD2535,2023-04-27,CUST171,Sneha,Jaipur,Clothing,Shoes,PROD9448,Shoes 7,4,15108.23,0.27,44116.03,9947.12,UPI
ORD2536,2023-05-10,CUST874,Isha,Hyderabad,Accessories,Bag,PROD8694,Bag 44,1,46119.19,0.25,34589.39,5661.23,Netbanking
ORD2537,2024-03-30,CUST523,Aarav,Lucknow,Electronics,Laptop,PROD3043,Laptop 13,1,48158.1,0.23,37081.74,6843.65,Credit Card
ORD2538,2024-02-01,CUST468,Ananya,Chennai,Clothing,Jacket,PROD6808,Jacket 43,1,49066.86,0.27,35818.81,4912.2,COD
ORD2539,2023-10-20,CUST692,Arjun,Delhi,Clothing,Jeans,PROD6614,Jeans 3,2,25340.87,0.13,44093.11,12945.61,Credit Card
ORD2540,2023-06-12,CUST682,Aarav,Delhi,Electronics,Laptop,PROD7923,Laptop 30,2,32159.9,0.19,52099.04,5762.41,Credit Card
ORD2541,2024-09-04,CUST908,Ananya,Pune,Electronics,Tablet,PROD5875,Tablet 19,2,24363.62,0.16,40930.88,5265.47,UPI
ORD2542,2023-09-25,CUST448,Diya,Delhi,Accessories,Bag,PROD2702,Bag 21,2,45513.0,0.13,79192.62,7067.95,Netbanking
ORD2543,2024-03-16,CUST443,Vivaan,Lucknow,Clothing,Dress,PROD3988,Dress 31,3,23899.94,0.19,58076.85,8935.99,UPI
ORD2544,2024-08-14,CUST768,Aditi,Ahmedabad,Home,Chair,PROD4606,Chair 20,3,49603.02,0.21,117559.16,14871.37,Credit Card
ORD2545,2024-01-25,CUST208,Meera,Delhi,Home,Chair,PROD2749,Chair 6,4,18063.52,0.06,67918.84,12411.25,UPI
ORD2546,2024-01-21,CUST517,Ananya,Bangalore,Electronics,Laptop,PROD2960,Laptop 25,4,47038.12,0.18,154285.03,32672.19,Netbanking
ORD2547,2023-09-23,CUST649,Priya,Jaipur,Clothing,T-Shirt,PROD7571,T-Shirt 38,2,12720.57,0.08,23405.85,6392.73,Credit Card
ORD2548,2024-01-09,CUST360,Arjun,Kolkata,Accessories,Watch,PROD5347,Watch 41,2,32735.86,0.01,64817.0,13487.77,Netbanking
ORD2549,2024-07-07,CUST258,Ananya,Kolkata,Accessories,Sunglasses,PROD4795,Sunglasses 9,3,39496.47,0.09,107825.36,31584.37,COD
ORD2550,2024-04-10,CUST826,Vivaan,Delhi,Clothing,T-Shirt,PROD8717,T-Shirt 12,4,6928.94,0.14,23835.55,7106.85,UPI
ORD2551,2024-01-16,CUST674,Diya,Delhi,Home,Mattress,PROD8411,Mattress 37,5,17873.21,0.11,79535.78,11335.65,Credit Card
ORD2552,2023-01-19,CUST887,Kabir,Chennai,Accessories,Belt,PROD1959,Belt 7,3,15703.8,0.03,45698.06,7859.66,Credit Card
ORD2553,2024-07-15,CUST579,Isha,Pune,Clothing,Jeans,PROD2325,Jeans 20,5,37412.41,0.24,142167.16,42094.91,Netbanking
ORD2554,2024-07-07,CUST532,Aarav,Lucknow,Clothing,Shoes,PROD3083,Shoes 18,4,2960.43,0.25,8881.29,1308.24,UPI
ORD2555,2023-01-19,CUST907,Kunal,Bangalore,Accessories,Wallet,PROD6972,Wallet 4,1,37112.78,0.28,26721.2,4985.62,Credit Card
ORD2556,2023-06-29,CUST549,Sneha,Lucknow,Clothing,Dress,PROD8522,Dress 9,2,24541.13,0.11,43683.21,4094.62,COD
ORD2557,2023-11-06,CUST555,Priya,Bangalore,Electronics,Smartwatch,PROD5922,Smartwatch 21,2,4502.05,0.17,7473.4,1503.63,Credit Card
ORD2558,2023-03-22,CUST395,Sneha,Chennai,Electronics,Laptop,PROD7721,Laptop 1,5,22236.6,0.23,85610.91,12711.44,COD
ORD2559,2023-06-30,CUST100,Isha,Chennai,Home,Chair,PROD1148,Chair 47,3,47302.4,0.01,140488.13,17116.23,Netbanking
ORD2560,2024-02-12,CUST913,Sneha,Delhi,Clothing,Shoes,PROD1057,Shoes 9,2,1853.57,0.06,3484.71,873.37,COD
ORD2561,2023-04-15,CUST897,Priya,Bangalore,Accessories,Belt,PROD2901,Belt 22,2,3459.97,0.3,4843.96,1289.96,Credit Card
ORD2562,2024-08-05,CUST390,Priya,Chennai,Accessories,Wallet,PROD6826,Wallet 8,3,12265.02,0.3,25756.54,5442.25,Credit Card
ORD2563,2024-08-27,CUST642,Kunal,Chennai,Electronics,Smartphone,PROD1566,Smartphone 35,5,33107.44,0.15,140706.62,40237.52,Netbanking
ORD2564,2023-08-07,CUST470,Meera,Lucknow,Clothing,Jeans,PROD6216,Jeans 37,3,40665.12,0.15,103696.06,9758.26,Netbanking
ORD2565,2023-04-24,CUST929,Meera,Jaipur,Home,Curtains,PROD9762,Curtains 1,3,29514.93,0.19,71721.28,13351.84,Netbanking
ORD2566,2023-05-20,CUST682,Meera,Bangalore,Home,Curtains,PROD6291,Curtains 14,3,3255.08,0.22,7616.89,637.17,UPI
ORD2567,2024-02-03,CUST637,Aditi,Jaipur,Accessories,Belt,PROD2563,Belt 8,3,27846.56,0.14,71844.12,10878.8,Credit Card
ORD2568,2024-07-20,CUST669,Aarav,Kolkata,Home,Mattress,PROD7279,Mattress 12,1,8680.17,0.25,6510.13,1648.75,UPI
ORD2569,2023-09-27,CUST113,Arjun,Chennai,Clothing,T-Shirt,PROD7545,T-Shirt 50,3,3673.92,0.19,8927.63,1613.64,UPI
ORD2570,2023-05-05,CUST546,Aditi,Jaipur,Accessories,Watch,PROD3406,Watch 23,1,16120.68,0.22,12574.13,2153.96,COD
ORD2571,2023-11-18,CUST235,Rahul,Jaipur,Accessories,Belt,PROD3396,Belt 39,1,2030.57,0.1,1827.51,373.16,UPI
ORD2572,2024-08-19,CUST682,Kabir,Mumbai,Electronics,Laptop,PROD4648,Laptop 41,4,8648.98,0.04,33212.08,4912.52,Netbanking
ORD2573,2024-11-29,CUST605,Arjun,Mumbai,Electronics,Headphones,PROD8006,Headphones 26,4,43420.98,0.28,125052.42,12293.92,Credit Card
ORD2574,2023-02-25,CUST449,Priya,Bangalore,Electronics,Smartphone,PROD3837,Smartphone 47,3,45166.51,0.03,131434.54,19449.06,UPI
ORD2575,2023-02-15,CUST703,Rahul,Delhi,Clothing,Jeans,PROD8789,Jeans 23,1,44585.65,0.28,32101.67,5758.44,UPI
ORD2576,2023-07-15,CUST473,Aditi,Jaipur,Clothing,Shoes,PROD4432,Shoes 16,2,13087.68,0.24,19893.27,4316.19,COD
ORD2577,2024-03-17,CUST626,Sanya,Lucknow,Electronics,Laptop,PROD3984,Laptop 29,2,16653.74,0.29,23648.31,2046.54,UPI
ORD2578,2023-08-03,CUST771,Isha,Kolkata,Electronics,Headphones,PROD1369,Headphones 28,3,30817.38,0.06,86905.01,15957.04,Netbanking
ORD2579,2023-11-08,CUST967,Kunal,Delhi,Accessories,Sunglasses,PROD1183,Sunglasses 46,5,21856.25,0.11,97260.31,10393.75,Netbanking
ORD2580,2023-01-02,CUST915,Kunal,Jaipur,Accessories,Watch,PROD3200,Watch 26,3,17689.47,0.18,43516.1,12725.41,Netbanking
ORD2581,2024-01-21,CUST161,Rahul,Chennai,Electronics,Headphones,PROD9164,Headphones 41,1,21736.87,0.02,21302.13,3289.76,Credit Card
ORD2582,2024-11-08,CUST955,Isha,Pune,Home,Chair,PROD5782,Chair 43,1,11832.16,0.07,11003.91,987.39,UPI
ORD2583,2024-11-13,CUST482,Ananya,Hyderabad,Accessories,Belt,PROD9308,Belt 48,1,19230.3,0.06,18076.48,4168.72,UPI
ORD2584,2024-02-15,CUST604,Aditi,Ahmedabad,Accessories,Watch,PROD5442,Watch 27,4,19951.29,0.09,72622.7,19352.59,COD
ORD2585,2024-01-22,CUST915,Ananya,Chennai,Electronics,Headphones,PROD8259,Headphones 8,5,14951.51,0.01,74009.97,19919.77,UPI
ORD2586,2023-06-09,CUST561,Kabir,Lucknow,Clothing,Dress,PROD3577,Dress 43,3,548.44,0.24,1250.44,218.57,Netbanking
ORD2587,2024-03-21,CUST228,Meera,Delhi,Electronics,Smartwatch,PROD5100,Smartwatch 22,4,46763.14,0.22,145901.0,33240.58,UPI
ORD2588,2023-05-16,CUST316,Kabir,Jaipur,Home,Chair,PROD9146,Chair 35,4,32013.61,0.05,121651.72,36363.23,Netbanking
ORD2589,2023-03-18,CUST441,Vivaan,Jaipur,Accessories,Belt,PROD7572,Belt 19,1,49328.62,0.18,40449.47,5740.76,Credit Card
ORD2590,2023-03-19,CUST916,Rohan,Pune,Accessories,Watch,PROD7796,Watch 34,3,15631.72,0.1,42205.64,3298.97,Credit Card
ORD2591,2023-08-29,CUST884,Rahul,Mumbai,Electronics,Smartphone,PROD3602,Smartphone 10,4,3831.26,0.22,11953.53,1770.6,UPI
ORD2592,2024-04-22,CUST606,Meera,Jaipur,Clothing,T-Shirt,PROD7780,T-Shirt 20,5,33329.13,0.12,146648.17,13447.56,UPI
ORD2593,2023-03-24,CUST828,Aarav,Mumbai,Home,Curtains,PROD3256,Curtains 27,4,47101.16,0.09,171448.22,13486.44,COD
ORD2594,2023-10-31,CUST703,Meera,Ahmedabad,Clothing,Jeans,PROD9803,Jeans 36,1,46652.93,0.16,39188.46,9636.64,Netbanking
ORD2595,2024-06-20,CUST583,Aarav,Jaipur,Clothing,Dress,PROD5329,Dress 40,5,43417.91,0.27,158475.37,10256.79,Credit Card
ORD2596,2023-10-10,CUST192,Diya,Lucknow,Clothing,Shoes,PROD7163,Shoes 27,4,47343.29,0.11,168542.11,22856.99,Netbanking
ORD2597,2024-02-01,CUST909,Priya,Kolkata,Electronics,Tablet,PROD1590,Tablet 10,2,32452.15,0.22,50625.35,12572.55,Netbanking
ORD2598,2023-09-13,CUST641,Kabir,Jaipur,Home,Mattress,PROD7228,Mattress 32,3,28946.13,0.03,84233.24,12444.51,COD
ORD2599,2023-09-22,CUST550,Kunal,Delhi,Home,Table,PROD6029,Table 46,2,16527.96,0.06,31072.56,3713.87,UPI
ORD2600,2023-09-16,CUST950,Kunal,Delhi,Clothing,Jeans,PROD5276,Jeans 10,3,37520.87,0.05,106934.48,21912.1,COD
ORD2601,2024-09-15,CUST201,Sneha,Jaipur,Electronics,Laptop,PROD9414,Laptop 22,2,19566.27,0.28,28175.43,3068.25,Netbanking
ORD2602,2023-12-07,CUST713,Aarav,Mumbai,Accessories,Watch,PROD6130,Watch 6,1,48856.63,0.13,42505.27,5909.64,COD
ORD2603,2024-06-25,CUST684,Ananya,Mumbai,Accessories,Bag,PROD3008,Bag 5,2,36897.93,0.29,52395.06,10191.12,Credit Card
ORD2604,2023-02-27,CUST955,Rohan,Pune,Home,Lamp,PROD3178,Lamp 38,2,49637.88,0.2,79420.61,13169.83,UPI
ORD2605,2023-02-27,CUST807,Vivaan,Pune,Home,Chair,PROD2890,Chair 11,1,7029.03,0.26,5201.48,702.34,Netbanking
ORD2606,2024-10-19,CUST229,Rahul,Kolkata,Home,Curtains,PROD3843,Curtains 1,2,5848.72,0.3,8188.21,514.89,Netbanking
ORD2607,2024-03-04,CUST434,Sanya,Lucknow,Electronics,Smartphone,PROD4398,Smartphone 2,1,17508.17,0.13,15232.11,2458.17,Credit Card
ORD2608,2024-10-17,CUST272,Kunal,Chennai,Electronics,Headphones,PROD9161,Headphones 35,2,4379.76,0.27,6394.45,906.47,UPI
ORD2609,2023-08-08,CUST898,Aditi,Pune,Home,Lamp,PROD6061,Lamp 20,5,15418.93,0.09,70156.13,7508.67,UPI
ORD2610,2023-10-26,CUST110,Diya,Chennai,Electronics,Smartwatch,PROD4708,Smartwatch 12,4,36595.26,0.03,141989.61,20577.71,UPI
ORD2611,2023-03-08,CUST593,Rahul,Ahmedabad,Home,Mattress,PROD7864,Mattress 41,3,541.58,0.22,1267.3,109.2,UPI
ORD2612,2023-12-17,CUST908,Ananya,Delhi,Electronics,Smartwatch,PROD4993,Smartwatch 28,3,10870.06,0.2,26088.14,5788.83,Credit Card
ORD2613,2023-03-28,CUST922,Aarav,Hyderabad,Clothing,Jacket,PROD8792,Jacket 29,1,31944.76,0.29,22680.78,2427.64,Credit Card
ORD2614,2023-04-13,CUST285,Priya,Kolkata,Accessories,Bag,PROD5373,Bag 35,5,37984.95,0.07,176630.02,39420.16,Netbanking
ORD2615,2024-04-18,CUST374,Arjun,Lucknow,Accessories,Wallet,PROD8776,Wallet 50,1,35197.88,0.14,30270.18,7523.04,COD
ORD2616,2023-03-15,CUST521,Arjun,Lucknow,Accessories,Belt,PROD4813,Belt 25,5,7991.22,0.05,37958.29,5010.5,UPI
ORD2617,2024-01-23,CUST552,Rohan,Ahmedabad,Home,Table,PROD4246,Table 20,3,26213.5,0.21,62126.0,9025.87,COD
ORD2618,2024-09-06,CUST932,Sanya,Mumbai,Electronics,Smartwatch,PROD2063,Smartwatch 40,1,29767.97,0.02,29172.61,6964.5,COD
ORD2619,2024-04-01,CUST972,Kunal,Hyderabad,Electronics,Headphones,PROD3279,Headphones 30,2,18033.39,0.28,25968.08,6800.17,COD
ORD2620,2023-01-02,CUST472,Aarav,Jaipur,Accessories,Sunglasses,PROD9972,Sunglasses 22,2,6140.62,0.1,11053.12,2901.32,Netbanking
ORD2621,2024-04-20,CUST258,Aditi,Jaipur,Electronics,Laptop,PROD5334,Laptop 50,2,48737.29,0.2,77979.66,14274.87,Netbanking
ORD2622,2023-11-29,CUST474,Meera,Lucknow,Accessories,Bag,PROD2942,Bag 33,3,20563.79,0.01,61074.46,6526.32,COD
ORD2623,2024-06-03,CUST899,Sneha,Delhi,Clothing,Dress,PROD7532,Dress 26,5,11089.96,0.3,38814.86,10007.26,Credit Card
ORD2624,2024-04-25,CUST655,Priya,Pune,Home,Table,PROD4586,Table 21,5,22245.56,0.2,88982.24,11458.22,UPI
ORD2625,2023-07-24,CUST170,Diya,Jaipur,Electronics,Headphones,PROD2743,Headphones 41,5,37730.02,0.09,171671.59,46907.76,Credit Card
ORD2626,2024-05-12,CUST388,Kunal,Chennai,Clothing,Shoes,PROD9899,Shoes 22,1,22479.9,0.06,21131.11,5846.01,Netbanking
ORD2627,2023-09-12,CUST530,Rohan,Lucknow,Electronics,Headphones,PROD1645,Headphones 15,5,26497.62,0.1,119239.29,29909.22,UPI
ORD2628,2023-10-16,CUST152,Sanya,Kolkata,Electronics,Laptop,PROD7045,Laptop 38,3,17910.24,0.02,52656.11,13648.97,Netbanking
ORD2629,2024-06-19,CUST526,Kunal,Chennai,Electronics,Smartphone,PROD2646,Smartphone 21,1,23721.42,0.21,18739.92,1219.98,Netbanking
ORD2630,2023-06-17,CUST443,Kabir,Bangalore,Accessories,Watch,PROD5225,Watch 47,4,20163.99,0.17,66944.45,8430.94,Netbanking
ORD2631,2024-05-13,CUST587,Rahul,Jaipur,Clothing,T-Shirt,PROD6357,T-Shirt 23,2,49742.24,0.3,69639.14,8849.95,UPI
ORD2632,2023-04-20,CUST695,Priya,Chennai,Electronics,Smartwatch,PROD8541,Smartwatch 49,3,42253.98,0.26,93803.84,5509.55,Credit Card
ORD2633,2023-04-24,CUST772,Priya,Mumbai,Electronics,Laptop,PROD8645,Laptop 26,2,16958.22,0.11,30185.63,4818.61,Credit Card
ORD2634,2023-07-30,CUST950,Vivaan,Chennai,Home,Chair,PROD2393,Chair 20,2,45443.79,0.21,71801.19,10951.41,Netbanking
ORD2635,2024-07-23,CUST349,Kunal,Kolkata,Accessories,Wallet,PROD6901,Wallet 9,2,20792.32,0.04,39921.25,11779.99,Credit Card
ORD2636,2024-01-18,CUST131,Meera,Jaipur,Accessories,Belt,PROD8463,Belt 44,2,48019.69,0.15,81633.47,9246.16,Netbanking
ORD2637,2024-07-10,CUST950,Priya,Delhi,Clothing,Jacket,PROD4232,Jacket 50,4,21656.72,0.25,64970.16,6625.88,UPI
ORD2638,2024-05-10,CUST769,Sneha,Mumbai,Home,Mattress,PROD6778,Mattress 8,3,45721.39,0.13,119332.83,18435.2,Netbanking
ORD2639,2024-08-16,CUST444,Ananya,Bangalore,Accessories,Watch,PROD1933,Watch 35,2,47594.2,0.1,85669.56,9825.37,COD
ORD2640,2024-01-09,CUST928,Vivaan,Ahmedabad,Home,Mattress,PROD8232,Mattress 14,1,34609.53,0.24,26303.24,6447.56,Credit Card
ORD2641,2024-03-17,CUST161,Arjun,Pune,Electronics,Laptop,PROD8281,Laptop 3,5,21935.14,0.25,82256.77,23325.51,Netbanking
ORD2642,2024-05-04,CUST562,Sneha,Lucknow,Electronics,Smartwatch,PROD6744,Smartwatch 20,2,30014.05,0.22,46821.92,11088.35,Netbanking
ORD2643,2024-02-26,CUST723,Ananya,Delhi,Accessories,Belt,PROD1516,Belt 49,1,33008.57,0.09,30037.8,7337.5,Credit Card
ORD2644,2024-06-12,CUST781,Diya,Ahmedabad,Home,Table,PROD1832,Table 47,5,13062.71,0.27,47678.89,2979.81,COD
ORD2645,2023-01-02,CUST780,Isha,Delhi,Electronics,Tablet,PROD3260,Tablet 1,5,3353.62,0.11,14923.61,1096.12,COD
ORD2646,2023-02-03,CUST506,Meera,Chennai,Accessories,Belt,PROD6705,Belt 6,3,8438.4,0.17,21011.62,2747.76,Netbanking
ORD2647,2024-08-23,CUST100,Aarav,Ahmedabad,Clothing,Shoes,PROD4625,Shoes 11,4,13029.71,0.02,51076.46,3204.87,COD
ORD2648,2023-02-19,CUST902,Aditi,Ahmedabad,Clothing,T-Shirt,PROD6312,T-Shirt 12,3,4563.92,0.15,11638.0,1721.72,COD
ORD2649,2023-05-26,CUST933,Arjun,Bangalore,Clothing,T-Shirt,PROD1743,T-Shirt 32,4,41032.19,0.11,146074.6,33077.83,Netbanking
ORD2650,2023-02-22,CUST694,Arjun,Delhi,Electronics,Headphones,PROD6225,Headphones 5,1,47300.48,0.13,41151.42,8194.26,Credit Card
ORD2651,2023-12-05,CUST562,Rahul,Lucknow,Home,Lamp,PROD8179,Lamp 44,5,30654.78,0.19,124151.86,20134.06,UPI
ORD2652,2024-10-19,CUST732,Diya,Mumbai,Electronics,Tablet,PROD8760,Tablet 14,1,23214.11,0.11,20660.56,4662.64,Credit Card
ORD2653,2023-04-09,CUST318,Diya,Jaipur,Electronics,Smartphone,PROD5010,Smartphone 38,2,21286.08,0.26,31503.4,2323.22,COD
ORD2654,2024-04-10,CUST495,Arjun,Chennai,Accessories,Watch,PROD6185,Watch 18,4,11351.3,0.2,36324.16,6153.75,Netbanking
ORD2655,2023-11-07,CUST376,Meera,Ahmedabad,Accessories,Bag,PROD5338,Bag 39,4,34737.55,0.23,106991.65,29836.37,Netbanking
ORD2656,2024-02-28,CUST665,Vivaan,Lucknow,Electronics,Headphones,PROD4768,Headphones 17,5,14794.17,0.02,72491.43,21673.78,Credit Card
ORD2657,2023-07-22,CUST963,Sneha,Ahmedabad,Accessories,Bag,PROD4543,Bag 16,3,33349.75,0.29,71034.97,15043.4,UPI
ORD2658,2023-11-13,CUST402,Sneha,Mumbai,Clothing,Shoes,PROD3627,Shoes 40,2,36610.46,0.28,52719.06,7523.68,COD
ORD2659,2023-10-17,CUST873,Arjun,Bangalore,Home,Mattress,PROD3256,Mattress 30,1,49381.42,0.24,37529.88,10183.5,UPI
ORD2660,2023-08-02,CUST267,Sanya,Kolkata,Home,Chair,PROD5420,Chair 25,2,12423.19,0.28,17889.39,3664.34,Netbanking
ORD2661,2023-04-11,CUST658,Vivaan,Pune,Home,Curtains,PROD3700,Curtains 47,5,13952.09,0.02,68365.24,6435.18,UPI
ORD2662,2024-04-10,CUST122,Priya,Kolkata,Electronics,Laptop,PROD1296,Laptop 25,1,2060.78,0.13,1792.88,383.29,Netbanking
ORD2663,2023-07-19,CUST707,Arjun,Ahmedabad,Electronics,Smartphone,PROD8020,Smartphone 13,4,40817.17,0.03,158370.62,18607.36,Credit Card
ORD2664,2024-11-22,CUST989,Isha,Jaipur,Clothing,Dress,PROD7246,Dress 34,1,46480.07,0.04,44620.87,7426.0,Netbanking
ORD2665,2024-11-22,CUST128,Diya,Delhi,Electronics,Smartwatch,PROD4427,Smartwatch 33,3,3419.02,0.28,7385.08,1229.18,Credit Card
ORD2666,2024-08-09,CUST563,Arjun,Jaipur,Accessories,Watch,PROD1513,Watch 43,2,44666.4,0.28,64319.62,4028.13,Credit Card
ORD2667,2024-02-09,CUST421,Rahul,Mumbai,Home,Chair,PROD9068,Chair 26,5,6623.8,0.19,26826.39,3408.83,UPI
ORD2668,2023-05-19,CUST323,Aditi,Bangalore,Home,Curtains,PROD1383,Curtains 10,5,6171.99,0.12,27156.76,3389.01,Credit Card
ORD2669,2024-01-28,CUST424,Rahul,Mumbai,Clothing,Jacket,PROD4374,Jacket 44,4,10463.73,0.08,38506.53,9986.29,UPI
ORD2670,2024-12-28,CUST237,Arjun,Lucknow,Accessories,Belt,PROD3199,Belt 38,2,8777.86,0.03,17029.05,4181.47,Credit Card
ORD2671,2023-11-19,CUST431,Kunal,Hyderabad,Clothing,Dress,PROD8614,Dress 11,1,7210.15,0.16,6056.53,1681.63,Netbanking
ORD2672,2023-02-20,CUST206,Vivaan,Mumbai,Accessories,Wallet,PROD9737,Wallet 48,4,47968.27,0.11,170767.04,45004.1,Credit Card
